lambda  n   fit
5.419299999999999500e+02 -2.049999999999999822e+00 8.013289425075978973e-73
5.419900000000000091e+02 6.143999999999999773e+01 1.069946056273114571e-70
5.420499999999999545e+02 9.215999999999999659e+01 1.333803209143147921e-68
5.421100000000000136e+02 3.277000000000000313e+01 1.552388639991658133e-66
5.421699999999999591e+02 2.253000000000000114e+01 1.686894710149706770e-64
5.422300000000000182e+02 6.553000000000000114e+01 1.711410999754760904e-62
5.422899999999999636e+02 6.349000000000000199e+01 1.621061472023502702e-60
5.423500000000000227e+02 4.096000000000000085e+01 1.433585076161451355e-58
5.424099999999999682e+02 3.071999999999999886e+01 1.183658117639920797e-56
5.424700000000000273e+02 -2.253000000000000114e+01 9.124475571701632054e-55
5.425299999999999727e+02 1.105900000000000034e+02 6.567020425243818988e-53
5.425900000000000318e+02 3.482000000000000028e+01 4.412732930208181365e-51
5.426499999999999773e+02 4.099999999999999645e+00 2.768380251685672352e-49
5.427100000000000364e+02 8.806000000000000227e+01 1.621521321968872040e-47
5.427699999999999818e+02 -1.228999999999999915e+01 8.867443036064745434e-46
5.428300000000000409e+02 -4.099999999999999645e+00 4.527442810488630101e-44
5.428899999999999864e+02 4.710000000000000142e+01 2.158173528404042955e-42
5.429500000000000455e+02 5.734000000000000341e+01 9.605026596811128883e-41
5.430099999999999909e+02 5.120000000000000284e+01 3.991072385498800792e-39
5.430700000000000500e+02 9.420999999999999375e+01 1.548315493729083052e-37
5.431299999999999955e+02 -3.890999999999999659e+01 5.608001707229935641e-36
5.431900000000000546e+02 -8.189999999999999503e+00 1.896424847524263102e-34
5.432500000000000000e+02 5.529999999999999716e+01 5.987450817491057693e-33
5.433099999999999454e+02 1.433999999999999986e+01 1.764928448385135669e-31
5.433700000000000045e+02 -1.228999999999999915e+01 4.857256858351878509e-30
5.434299999999999500e+02 2.867000000000000171e+01 1.248055387107765067e-28
5.434900000000000091e+02 4.096000000000000085e+01 2.994025332381474299e-27
5.435499999999999545e+02 0.000000000000000000e+00 6.705881956205462576e-26
5.436100000000000136e+02 7.576999999999999602e+01 1.402281357134568205e-24
5.436699999999999591e+02 -1.842999999999999972e+01 2.737746538932244021e-23
5.437300000000000182e+02 6.757999999999999829e+01 4.990340039327956219e-22
5.437899999999999636e+02 7.373000000000000398e+01 8.492701546228457032e-21
5.438500000000000227e+02 -4.096000000000000085e+01 1.349399073079559003e-19
5.439099999999999682e+02 3.071999999999999886e+01 2.001768150749695654e-18
5.439700000000000273e+02 2.048000000000000043e+01 2.772464315446546736e-17
5.440299999999999727e+02 2.048000000000000043e+01 3.585064530301978809e-16
5.440900000000000318e+02 6.349000000000000199e+01 4.328194928682347219e-15
5.441499999999999773e+02 9.010999999999999943e+01 4.878602890029358707e-14
5.442100000000000364e+02 1.310699999999999932e+02 5.134083739128821223e-13
5.442699999999999818e+02 1.884099999999999966e+02 5.044396892121727091e-12
5.443300000000000409e+02 1.495000000000000000e+02 4.627371562424627766e-11
5.443899999999999864e+02 7.576999999999999602e+01 3.963130009155513411e-10
5.444500000000000455e+02 4.300999999999999801e+01 3.168991599438381925e-09
5.445099999999999909e+02 1.331200000000000045e+02 2.365825337786191764e-08
5.445700000000000500e+02 1.187800000000000011e+02 1.649009250250493530e-07
5.446299999999999955e+02 8.806000000000000227e+01 1.073105269052105334e-06
5.446900000000000546e+02 9.215999999999999659e+01 6.519891748197806082e-06
5.447500000000000000e+02 7.781999999999999318e+01 3.698428823942814499e-05
5.448099999999999454e+02 1.146899999999999977e+02 1.958722749940772711e-04
5.448700000000000045e+02 1.085400000000000063e+02 9.685175444631668367e-04
5.449299999999999500e+02 8.396999999999999886e+01 4.471166465171987243e-03
5.449900000000000091e+02 9.420999999999999375e+01 1.927138859083047523e-02
5.450499999999999545e+02 1.249300000000000068e+02 7.755039252306732134e-02
5.451100000000000136e+02 7.373000000000000398e+01 2.913626069860438261e-01
5.451699999999999591e+02 1.372100000000000080e+02 1.022027191758758669e+00
5.452300000000000182e+02 1.167300000000000040e+02 3.347109414142050543e+00
5.452899999999999636e+02 1.228799999999999955e+02 1.023425397421805805e+01
5.453500000000000227e+02 1.515500000000000114e+02 2.921603617151052035e+01
5.454099999999999682e+02 2.416599999999999966e+02 7.786911146233107672e+01
5.454700000000000273e+02 4.648899999999999864e+02 1.937706370429278593e+02
5.455299999999999727e+02 3.747799999999999727e+02 4.501834626606783445e+02
5.455900000000000318e+02 7.290800000000000409e+02 9.764947885635460807e+02
5.456499999999999773e+02 1.126380000000000109e+03 1.977557612520766952e+03
5.457100000000000364e+02 2.234329999999999927e+03 3.739100875329510473e+03
5.457699999999999818e+02 4.536250000000000000e+03 6.600609519972824273e+03
5.458300000000000409e+02 8.972149999999999636e+03 1.087876820449184743e+04
5.458899999999999864e+02 1.600896999999999935e+04 1.673995273493073182e+04
5.459500000000000455e+02 2.259524000000000160e+04 2.404958319066660260e+04
5.460099999999999909e+02 3.564080000000000291e+04 3.225816824687852204e+04
5.460700000000000500e+02 4.067470999999999913e+04 4.039714506072129734e+04
5.461299999999999955e+02 4.326129000000000087e+04 4.723244932048022019e+04
5.461900000000000546e+02 5.336391999999999825e+04 5.155954581308912020e+04
5.462500000000000000e+02 5.830976999999999680e+04 5.254803990963632532e+04
5.463099999999999454e+02 5.228669000000000233e+04 5.000147104415992362e+04
5.463700000000000045e+02 4.387773000000000320e+04 4.442095224229632004e+04
5.464199999999999591e+02 2.941497999999999956e+04 3.819255389650329744e+04
5.464800000000000182e+02 2.397147000000000116e+04 2.991655791487716851e+04
5.465399999999999636e+02 2.337961000000000058e+04 2.187879352412193839e+04
5.466000000000000227e+02 1.992468999999999869e+04 1.493873894517896770e+04
5.466599999999999682e+02 1.351454999999999927e+04 9.523209284799351735e+03
5.467200000000000273e+02 9.191280000000000655e+03 5.668022186207043887e+03
5.467799999999999727e+02 6.541210000000000036e+03 3.149623025722049533e+03
5.468400000000000318e+02 4.544439999999999600e+03 1.634046587425945745e+03
5.468999999999999773e+02 3.239889999999999873e+03 7.914967103698601250e+02
5.469600000000000364e+02 1.914849999999999909e+03 3.579419637241282430e+02
5.470199999999999818e+02 1.386470000000000027e+03 1.511314819329493844e+02
5.470800000000000409e+02 9.645900000000000318e+02 5.957665117436867774e+01
5.471399999999999864e+02 6.532999999999999545e+02 2.192684046904150463e+01
5.472000000000000455e+02 5.468099999999999454e+02 7.534507132368606364e+00
5.472599999999999909e+02 3.788700000000000045e+02 2.417199312864559246e+00
5.473200000000000500e+02 2.109399999999999977e+02 7.240172244403875190e-01
5.473799999999999955e+02 3.829700000000000273e+02 2.024716195055032697e-01
5.474400000000000546e+02 2.928600000000000136e+02 5.286378285731268417e-02
5.475000000000000000e+02 2.826200000000000045e+02 1.288638612969317081e-02
5.475599999999999454e+02 2.990000000000000000e+02 2.932802824407298049e-03
5.476200000000000045e+02 2.068400000000000034e+02 6.231798661083975304e-04
5.476699999999999591e+02 2.211800000000000068e+02 1.626580158608903601e-04
5.477300000000000182e+02 1.638400000000000034e+02 3.047430844954057412e-05
5.477899999999999636e+02 1.740800000000000125e+02 5.330538322556642028e-06
5.478500000000000227e+02 1.781699999999999875e+02 8.705367369431256889e-07
5.479099999999999682e+02 2.129900000000000091e+02 1.327339317053253845e-07
5.479700000000000273e+02 1.331200000000000045e+02 1.889538027767906247e-08
5.480299999999999727e+02 1.781699999999999875e+02 2.511355167117047772e-09
5.480900000000000318e+02 6.349000000000000199e+01 3.116301433648806120e-10
5.481499999999999773e+02 8.396999999999999886e+01 3.610352480332608918e-11
5.482100000000000364e+02 1.228799999999999955e+02 3.905157655609456408e-12
5.482699999999999818e+02 8.396999999999999886e+01 3.943722616347793365e-13
5.483300000000000409e+02 9.625000000000000000e+01 3.718373171093151628e-14
5.483899999999999864e+02 1.064899999999999949e+02 3.273244199933327003e-15
5.484500000000000455e+02 1.351699999999999875e+02 2.690188200312728588e-16
5.485099999999999909e+02 1.781699999999999875e+02 2.064266393427495455e-17
5.485599999999999454e+02 1.617899999999999920e+02 2.305711195328503683e-18
5.486200000000000045e+02 1.003499999999999943e+02 1.559968496849118714e-19
5.486799999999999500e+02 -7.576999999999999602e+01 9.853841447319309160e-21
5.487400000000000091e+02 6.554000000000000625e+01 5.811311219986821810e-22
5.487999999999999545e+02 4.914999999999999858e+01 3.199790325644379745e-23
5.488600000000000136e+02 2.253000000000000114e+01 1.644931169272452077e-24
5.489199999999999591e+02 6.757999999999999829e+01 7.895011397197387639e-26
5.489800000000000182e+02 1.085400000000000063e+02 3.537827186127708118e-27
5.490399999999999636e+02 2.457999999999999829e+01 1.480128056153975783e-28
5.491000000000000227e+02 9.420999999999999375e+01 5.781503449655070462e-30
5.491599999999999682e+02 4.096000000000000085e+01 2.108439334436351145e-31
5.492200000000000273e+02 7.781999999999999318e+01 7.178938826009276781e-33
5.492799999999999727e+02 9.010999999999999943e+01 2.282118637735811878e-34
5.493400000000000318e+02 7.576999999999999602e+01 6.773217243491322415e-36
5.493899999999999864e+02 6.349000000000000199e+01 3.428169304880883943e-37
5.494500000000000455e+02 7.168000000000000682e+01 8.971124637906350533e-39
5.495099999999999909e+02 1.044500000000000028e+02 2.191847534641221870e-40
5.495700000000000500e+02 7.781999999999999318e+01 4.999799794361619598e-42
5.496299999999999955e+02 8.396999999999999886e+01 1.064813895133799867e-43
5.496900000000000546e+02 0.000000000000000000e+00 2.117257244303244875e-45
5.497500000000000000e+02 4.506000000000000227e+01 3.930541332521582300e-47
5.498099999999999454e+02 5.325000000000000000e+01 6.812553563706177043e-49
5.498700000000000045e+02 2.253000000000000114e+01 1.102418048134422327e-50
5.499299999999999500e+02 4.506000000000000227e+01 1.665564753040124019e-52
5.499900000000000091e+02 -3.482000000000000028e+01 2.349392353783140538e-54
5.500399999999999636e+02 3.482000000000000028e+01 6.397404956538655703e-56
5.501000000000000227e+02 -7.373000000000000398e+01 7.956566789968963660e-58
5.501599999999999682e+02 1.024000000000000021e+01 9.239030595804916186e-60
5.502200000000000273e+02 -4.096000000000000085e+01 1.001626763089276223e-61
5.502799999999999727e+02 1.085400000000000063e+02 1.013827943932376963e-63
5.503400000000000318e+02 1.637999999999999901e+01 9.580792116151212251e-66
5.503999999999999773e+02 6.143999999999999773e+01 8.453127096036247990e-68
5.504600000000000364e+02 1.454099999999999966e+02 6.963253449589351724e-70
5.505199999999999818e+02 6.349000000000000199e+01 5.355324967535809776e-72
5.505800000000000409e+02 5.939000000000000057e+01 3.845371279396397273e-74
5.506399999999999864e+02 -1.637999999999999901e+01 2.577920674061632664e-76
5.506900000000000546e+02 -2.662000000000000099e+01 3.776581625048734677e-78
5.507500000000000000e+02 2.457999999999999829e+01 2.232327903220694749e-80
5.508099999999999454e+02 2.867000000000000171e+01 1.231958056997425006e-82
5.508700000000000045e+02 4.914999999999999858e+01 6.347645709836235591e-85
5.509299999999999500e+02 8.806000000000000227e+01 3.053572655444625629e-87
5.509900000000000091e+02 -6.139999999999999680e+00 1.371458464355522292e-89
5.510499999999999545e+02 3.482000000000000028e+01 5.750900886703915937e-92
5.511100000000000136e+02 -2.049999999999999822e+00 2.251479146518482201e-94
5.511699999999999591e+02 4.096000000000000085e+01 8.229601332017994295e-97
5.512300000000000182e+02 -4.300999999999999801e+01 2.808461584276011576e-99
5.512799999999999727e+02 -1.024000000000000021e+01 2.343850084802037319e-101
5.513400000000000318e+02 2.662000000000000099e+01 7.052569291860763271e-104
5.513999999999999773e+02 -2.048000000000000043e+01 1.981270237594334479e-106
5.514600000000000364e+02 1.187800000000000011e+02 5.196595247832543032e-109
5.515199999999999818e+02 4.710000000000000142e+01 1.272544242355583262e-111
5.515800000000000409e+02 6.553000000000000114e+01 2.909415251498972241e-114
5.516399999999999864e+02 4.710000000000000142e+01 6.210368269912332600e-117
5.517000000000000455e+02 6.143999999999999773e+01 1.237678422844137058e-119
5.517599999999999909e+02 1.310699999999999932e+02 2.302910752101502088e-122
5.518099999999999454e+02 1.024000000000000021e+01 1.159368369818935498e-124
5.518700000000000045e+02 -5.325000000000000000e+01 1.902035315644105601e-127
5.519299999999999500e+02 6.962999999999999545e+01 2.913362510402453804e-130
5.519900000000000091e+02 6.349000000000000199e+01 4.166288123451407328e-133
5.520499999999999545e+02 6.554000000000000625e+01 5.562664873047992344e-136
5.521100000000000136e+02 -6.143999999999999773e+01 6.934183245187991161e-139
5.521699999999999591e+02 8.192000000000000171e+01 8.070241936829040931e-142
5.522300000000000182e+02 7.373000000000000398e+01 8.769132196010211417e-145
5.522799999999999727e+02 -2.048000000000000043e+01 2.819907979153006124e-147
5.523400000000000318e+02 -2.662000000000000099e+01 2.701673356926150432e-150
5.523999999999999773e+02 -4.096000000000000085e+01 2.416626679488676660e-153
5.524600000000000364e+02 7.781999999999999318e+01 2.018204238588713565e-156
5.525199999999999818e+02 -7.576999999999999602e+01 1.573618615094891927e-159
5.525800000000000409e+02 4.300999999999999801e+01 1.145546379892062661e-162
5.526399999999999864e+02 8.806000000000000227e+01 7.785825974922400180e-166
5.527000000000000455e+02 2.867000000000000171e+01 4.940552627068634105e-169
5.527500000000000000e+02 -2.867000000000000171e+01 1.014817220166656868e-171
5.528099999999999454e+02 4.914999999999999858e+01 5.677883880055445780e-175
5.528700000000000045e+02 6.143999999999999773e+01 2.965951240684990119e-178
5.529299999999999500e+02 -4.099999999999999645e+00 1.446506302029727848e-181
5.529900000000000091e+02 -3.890999999999999659e+01 6.586511818061685382e-185
5.530499999999999545e+02 -1.433999999999999986e+01 2.800073574977069749e-188
5.531100000000000136e+02 6.143999999999999773e+01 1.111379119429439012e-191
5.531699999999999591e+02 4.096000000000000085e+01 4.118450450340364102e-195
5.532200000000000273e+02 -6.554000000000000625e+01 5.403561796979201076e-198
5.532799999999999727e+02 2.253000000000000114e+01 1.765548189201494356e-201
5.533400000000000318e+02 -1.842999999999999972e+01 5.385894613866665137e-205
5.533999999999999773e+02 1.433999999999999986e+01 1.533963228906465737e-208
5.534600000000000364e+02 2.049999999999999822e+00 4.078973363424802231e-212
5.535199999999999818e+02 -7.987000000000000455e+01 1.012664561015273063e-215
5.535800000000000409e+02 -2.048000000000000043e+01 2.347249074897477759e-219
5.536299999999999955e+02 -2.867000000000000171e+01 2.083005488572847072e-222
5.536900000000000546e+02 6.139999999999999680e+00 4.257080082202127857e-226
5.537500000000000000e+02 2.048000000000000043e+01 8.122917606107273572e-230
5.538099999999999454e+02 -8.189999999999999503e+00 1.447075192539776090e-233
5.538700000000000045e+02 -2.662000000000000099e+01 2.406849701340190339e-237
5.539299999999999500e+02 3.277000000000000313e+01 3.737538423372176286e-241
5.539900000000000091e+02 -4.710000000000000142e+01 5.418775809844377616e-245
5.540399999999999636e+02 4.914999999999999858e+01 3.252500571446872310e-248
5.541000000000000227e+02 -4.710000000000000142e+01 4.157772665883387074e-252
5.541599999999999682e+02 1.228999999999999915e+01 4.962298902658297151e-256
5.542200000000000273e+02 3.685999999999999943e+01 5.529475309912831324e-260
5.542799999999999727e+02 -8.189999999999999503e+00 5.752594323603678304e-264
5.543400000000000318e+02 6.757999999999999829e+01 5.587562524655414653e-268
5.543999999999999773e+02 1.433999999999999986e+01 5.067104556175495538e-272
5.544500000000000455e+02 -2.662000000000000099e+01 2.057126620778853846e-275
5.545099999999999909e+02 6.139999999999999680e+00 1.644850136040867242e-279
