lambda  n   fit
5.024499999999999886e+02 8.189999999999999503e+00 2.418775540471308716e+01
5.025199999999999818e+02 3.277000000000000313e+01 1.278255383381383581e+01
5.025799999999999841e+02 -2.457999999999999829e+01 7.116971050060996618e+00
5.026499999999999773e+02 -4.096000000000000085e+01 3.434425743863541491e+00
5.027099999999999795e+02 7.168000000000000682e+01 1.768911719199625532e+00
5.027799999999999727e+02 8.601000000000000512e+01 7.794745864238029620e-01
5.028399999999999750e+02 4.506000000000000227e+01 3.713884968532069064e-01
5.029100000000000250e+02 1.024000000000000021e+01 1.494380247702166153e-01
5.029700000000000273e+02 1.269699999999999989e+02 6.586611769537202565e-02
5.030400000000000205e+02 1.637999999999999901e+01 2.420090493898977707e-02
5.031000000000000227e+02 2.457999999999999829e+01 9.867497216873090046e-03
5.031700000000000159e+02 1.126400000000000006e+02 3.310651159353102720e-03
5.032300000000000182e+02 2.253000000000000114e+01 1.248714883770586388e-03
5.033000000000000114e+02 -2.457999999999999829e+01 3.825661734110228284e-04
5.033700000000000045e+02 4.506000000000000227e+01 1.116093214369830232e-04
5.034300000000000068e+02 1.842999999999999972e+01 3.734315789706322701e-05
5.035000000000000000e+02 -9.625000000000000000e+01 9.948138228659509871e-06
5.035600000000000023e+02 2.048000000000000043e+01 3.079121625358301579e-06
5.036299999999999955e+02 -1.024000000000000021e+01 7.490218441637377008e-07
5.036899999999999977e+02 3.685999999999999943e+01 2.144637895852967584e-07
5.037599999999999909e+02 7.373000000000000398e+01 4.763854457839123433e-08
5.038199999999999932e+02 -2.048000000000000043e+01 1.261805559272191614e-08
5.038899999999999864e+02 6.139999999999999680e+00 2.559374360478700595e-09
5.039499999999999886e+02 4.099999999999999645e+00 6.271078340745112372e-10
5.040199999999999818e+02 -4.096000000000000085e+01 1.161503369544892997e-10
5.040799999999999841e+02 5.325000000000000000e+01 2.632711950474389931e-11
5.041499999999999773e+02 9.010999999999999943e+01 4.452649008210801397e-12
5.042099999999999795e+02 3.277000000000000313e+01 9.336321369801236020e-13
5.042799999999999727e+02 2.049999999999999822e+00 1.441875555017665850e-13
5.043399999999999750e+02 6.349000000000000199e+01 2.796788136864462114e-14
5.044100000000000250e+02 8.189999999999999503e+00 3.944104606855240999e-15
5.044700000000000273e+02 3.071999999999999886e+01 7.077089276472741306e-16
5.045400000000000205e+02 1.637999999999999901e+01 9.113399312714762169e-17
5.046000000000000227e+02 -7.373000000000000398e+01 1.512728915826906979e-17
5.046700000000000159e+02 -1.024000000000000057e+02 1.778786003342912121e-18
5.047300000000000182e+02 1.146899999999999977e+02 2.731359539398959276e-19
5.048000000000000114e+02 2.048000000000000043e+01 2.932772235223881604e-20
5.048600000000000136e+02 7.576999999999999602e+01 4.165891589228221579e-21
5.049300000000000068e+02 -2.049999999999999822e+00 4.084550761723149232e-22
5.049900000000000091e+02 1.392599999999999909e+02 5.367207491098863995e-23
5.050600000000000023e+02 1.024000000000000021e+01 4.805311971054736133e-24
5.051200000000000045e+02 4.506000000000000227e+01 5.841173887144380362e-25
5.051899999999999977e+02 2.048000000000000114e+02 4.775404976594034138e-26
5.052500000000000000e+02 4.099999999999999645e+00 5.369863101216959179e-27
5.053199999999999932e+02 6.553000000000000114e+01 4.008760920636314903e-28
5.053799999999999955e+02 4.914999999999999858e+01 4.170015044775410626e-29
5.054499999999999886e+02 -8.601000000000000512e+01 2.842637188354971737e-30
5.055099999999999909e+02 2.457999999999999829e+01 2.735415847366115344e-31
5.055799999999999841e+02 4.710000000000000142e+01 1.702723145527318997e-32
5.056399999999999864e+02 -2.049999999999999822e+00 1.515725036763143333e-33
5.057099999999999795e+02 5.325000000000000000e+01 8.615450165472159354e-35
5.057699999999999818e+02 -2.049999999999999822e+00 7.094614774665344616e-36
5.058399999999999750e+02 -2.048000000000000043e+01 3.682334515717066955e-37
5.058999999999999773e+02 2.049999999999999822e+00 2.805101255455697102e-38
5.059700000000000273e+02 1.187800000000000011e+02 1.329473948880123051e-39
5.060299999999999727e+02 1.228799999999999955e+02 9.368705665864628485e-41
5.061000000000000227e+02 2.049999999999999822e+00 4.054597550179127871e-42
5.061600000000000250e+02 1.044500000000000028e+02 2.643151011617556147e-43
5.062300000000000182e+02 -2.867000000000000171e+01 1.044544639063331116e-44
5.062900000000000205e+02 1.228799999999999955e+02 6.299059154126170955e-46
5.063600000000000136e+02 4.506000000000000227e+01 2.273094987222946570e-47
5.064200000000000159e+02 -6.349000000000000199e+01 1.268062694406502243e-48
5.064900000000000091e+02 -1.413100000000000023e+02 4.178491210126364281e-50
5.065500000000000114e+02 -3.277000000000000313e+01 2.156339280787640346e-51
5.066200000000000045e+02 -1.392599999999999909e+02 6.488327016720221902e-53
5.066800000000000068e+02 7.781999999999999318e+01 3.097453471844789448e-54
5.067500000000000000e+02 4.300999999999999801e+01 8.510543523567916847e-56
5.068100000000000023e+02 -1.228999999999999915e+01 3.758407078862631444e-57
5.068700000000000045e+02 -1.433999999999999986e+01 1.601174075441384278e-58
5.069399999999999977e+02 -3.482000000000000028e+01 3.852247414763595911e-60
5.070000000000000000e+02 2.253000000000000114e+01 1.518180344102577481e-61
5.070699999999999932e+02 -2.662000000000000099e+01 3.335307317382812477e-63
5.071299999999999955e+02 2.253000000000000114e+01 1.215960613183130221e-64
5.071999999999999886e+02 -1.187800000000000011e+02 2.439320519576120234e-66
5.072599999999999909e+02 1.842999999999999972e+01 8.226724998370916318e-68
5.073299999999999841e+02 1.679300000000000068e+02 1.506999856036958316e-69
5.073899999999999864e+02 -1.228999999999999915e+01 4.701601121130392274e-71
5.074599999999999795e+02 -1.024000000000000021e+01 7.864459522169448594e-73
5.075199999999999818e+02 -2.049999999999999822e+00 2.269738955120611527e-74
5.075899999999999750e+02 1.433999999999999986e+01 3.466856622568923003e-76
5.076499999999999773e+02 3.277000000000000313e+01 9.255872648489255717e-78
5.077200000000000273e+02 4.096000000000000085e+01 1.290964231724201539e-79
5.077799999999999727e+02 1.024000000000000021e+01 3.188380604307443821e-81
5.078500000000000227e+02 3.685999999999999943e+01 4.060727690919928115e-83
5.079100000000000250e+02 -2.049999999999999822e+00 9.277570761986317196e-85
5.079700000000000273e+02 0.000000000000000000e+00 2.044809697031170093e-86
5.080400000000000205e+02 7.781999999999999318e+01 2.280393116322818508e-88
5.081000000000000227e+02 1.372100000000000080e+02 4.649463057909064001e-90
5.081700000000000159e+02 -7.168000000000000682e+01 4.734743932196921358e-92
5.082300000000000182e+02 7.987000000000000455e+01 8.930258609040075159e-94
5.083000000000000114e+02 2.867000000000000171e+01 8.304138805030572584e-96
5.083600000000000136e+02 -6.349000000000000199e+01 1.448893949754086257e-97
5.084300000000000068e+02 4.506000000000000227e+01 1.230280194155984900e-99
5.084900000000000091e+02 1.228999999999999915e+01 1.985731344127826622e-101
5.085600000000000023e+02 -8.189999999999999503e+00 1.539659883098339475e-103
5.086200000000000045e+02 1.024000000000000021e+01 2.298876877722450164e-105
5.086899999999999977e+02 0.000000000000000000e+00 1.627634491794314643e-107
5.087500000000000000e+02 6.962999999999999545e+01 2.248134353774163399e-109
5.088100000000000023e+02 4.099999999999999645e+00 2.995545025400860276e-111
5.088799999999999955e+02 -1.208299999999999983e+02 1.857120743851619066e-113
5.089399999999999977e+02 -3.071999999999999886e+01 2.289118051768928728e-115
5.090099999999999909e+02 1.842999999999999972e+01 1.295893611533898349e-117
5.090699999999999932e+02 -3.277000000000000313e+01 1.477650950679206791e-119
5.091399999999999864e+02 9.420999999999999375e+01 7.638531706551829174e-122
5.091999999999999886e+02 2.457999999999999829e+01 8.057250272541802074e-124
5.092699999999999818e+02 -4.710000000000000142e+01 3.803310228179813720e-126
5.093299999999999841e+02 1.228999999999999915e+01 3.711189912245946144e-128
5.093899999999999864e+02 2.049999999999999822e+00 3.493436220289998627e-130
5.094599999999999795e+02 3.277000000000000313e+01 1.443945604804953654e-132
5.095199999999999818e+02 -4.506000000000000227e+01 1.257375321990523854e-134
5.095899999999999750e+02 2.048000000000000043e+01 4.745694923327182406e-137
5.096499999999999773e+02 1.228999999999999915e+01 3.822859835028162075e-139
5.097200000000000273e+02 -8.806000000000000227e+01 1.317528833016702481e-141
5.097799999999999727e+02 -3.890999999999999659e+01 9.818002682049269383e-144
5.098500000000000227e+02 7.168000000000000682e+01 3.089809961916615112e-146
5.099100000000000250e+02 2.048000000000000043e+01 2.129949206426476869e-148
5.099700000000000273e+02 2.253000000000000114e+01 1.416429413209594507e-150
5.100400000000000205e+02 -7.168000000000000682e+01 3.903252765927974286e-153
5.101000000000000227e+02 -2.049999999999999822e+00 2.401191655561171635e-155
5.101700000000000159e+02 -4.300999999999999801e+01 6.042204700178225000e-158
5.102300000000000182e+02 2.867000000000000171e+01 3.438508032551883692e-160
5.103000000000000114e+02 4.710000000000000142e+01 7.900881016228898462e-163
5.103600000000000136e+02 5.120000000000000284e+01 4.159341601575205691e-165
5.104200000000000159e+02 -5.734000000000000341e+01 2.112330502127941065e-167
5.104900000000000091e+02 -8.601000000000000512e+01 4.250015025958074985e-170
5.105500000000000114e+02 -6.139999999999999680e+00 1.996651208807333675e-172
5.106200000000000045e+02 1.331200000000000045e+02 3.668323855072620619e-175
5.106800000000000068e+02 6.962999999999999545e+01 1.594240616472954548e-177
5.107500000000000000e+02 -4.506000000000000227e+01 2.674583761465510131e-180
5.108100000000000023e+02 7.373000000000000398e+01 1.075268349187238828e-182
5.108799999999999955e+02 -3.071999999999999886e+01 1.647236913118914293e-185
5.109399999999999977e+02 3.890999999999999659e+01 6.126200188081360656e-188
5.110000000000000000e+02 5.529999999999999716e+01 2.197933329968740273e-190
5.110699999999999932e+02 -6.349000000000000199e+01 2.948335048085012823e-193
5.111299999999999955e+02 -9.010999999999999943e+01 9.785310820157801240e-196
5.111999999999999886e+02 -7.168000000000000682e+01 1.198598734558404242e-198
5.112599999999999909e+02 -1.228999999999999915e+01 3.679985134844070981e-201
5.113199999999999932e+02 3.685999999999999943e+01 1.089949875108621693e-203
5.113899999999999864e+02 8.396999999999999886e+01 1.169038549763703473e-206
5.114499999999999886e+02 1.842999999999999972e+01 3.203050261940493614e-209
5.115199999999999818e+02 2.048000000000000043e+01 3.137060754394553649e-212
5.115799999999999841e+02 2.662000000000000099e+01 7.951193273913196457e-215
5.116499999999999773e+02 9.010999999999999943e+01 7.110961963817325204e-218
5.117099999999999795e+02 -7.987000000000000455e+01 1.667294032361379605e-220
5.117699999999999818e+02 2.867000000000000171e+01 3.771240662790573616e-223
5.118399999999999750e+02 3.277000000000000313e+01 2.953271743690269765e-226
5.118999999999999773e+02 -4.096000000000000085e+01 6.179451412850315822e-229
5.119700000000000273e+02 6.962999999999999545e+01 4.418816362940844789e-232
5.120299999999999727e+02 4.096000000000000085e+01 8.553166469235939624e-235
5.120900000000000318e+02 -2.662000000000000099e+01 1.597114703714917687e-237
5.121599999999999682e+02 2.457999999999999829e+01 1.000035130070083474e-240
5.122200000000000273e+02 -1.637999999999999901e+01 1.727423801583549735e-243
5.122899999999999636e+02 6.962999999999999545e+01 9.876769471523976582e-247
5.123500000000000227e+02 -1.842999999999999972e+01 1.578239902896074242e-249
5.124199999999999591e+02 4.506000000000000227e+01 8.239975243606550923e-253
5.124800000000000182e+02 -1.024000000000000021e+01 1.218031356309835575e-255
5.125399999999999636e+02 5.120000000000000284e+01 1.736917706729548530e-258
5.126100000000000136e+02 1.064899999999999949e+02 7.940635239315116169e-262
5.126699999999999591e+02 3.277000000000000313e+01 1.047491433904645549e-264
5.127400000000000091e+02 -4.099999999999999645e+00 4.372837651189373184e-268
5.127999999999999545e+02 2.049999999999999822e+00 5.336211649466575671e-271
5.128600000000000136e+02 -7.987000000000000455e+01 6.281899028946162930e-274
5.129299999999999500e+02 -1.105900000000000034e+02 2.296291097205207642e-277
5.129900000000000091e+02 4.300999999999999801e+01 2.500686827774345791e-280
5.130599999999999454e+02 -3.071999999999999886e+01 8.347033690137752105e-284
5.131200000000000045e+02 4.096000000000000085e+01 8.408896176669338399e-287
5.131799999999999500e+02 6.349000000000000199e+01 8.172106661829338832e-290
5.132500000000000000e+02 1.228999999999999915e+01 2.388526165130568603e-293
5.133099999999999454e+02 3.482000000000000028e+01 2.147333496020356977e-296
5.133799999999999955e+02 -1.842999999999999972e+01 5.731025552704157412e-300
5.134400000000000546e+02 -4.096000000000000085e+01 4.766244310607016345e-303
5.135000000000000000e+02 -2.048000000000000043e+01 3.823917086834273903e-306
5.135700000000000500e+02 -6.139999999999999680e+00 8.936437658032876825e-310
5.136299999999999955e+02 -4.914999999999999858e+01 6.632405278027174099e-313
5.136900000000000546e+02 2.662000000000000099e+01 4.748584140220562029e-316
5.137599999999999909e+02 -5.939000000000000057e+01 9.487542597089457388e-320
5.138200000000000500e+02 -9.215999999999999659e+01 0.000000000000000000e+00
5.138899999999999864e+02 6.554000000000000625e+01 0.000000000000000000e+00
5.139500000000000455e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.140099999999999909e+02 -4.710000000000000142e+01 0.000000000000000000e+00
5.140800000000000409e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.141399999999999864e+02 -1.208299999999999983e+02 0.000000000000000000e+00
5.142100000000000364e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.142699999999999818e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.143300000000000409e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.143999999999999773e+02 -1.085400000000000063e+02 0.000000000000000000e+00
5.144600000000000364e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.145299999999999727e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.145900000000000318e+02 -7.373000000000000398e+01 0.000000000000000000e+00
5.146499999999999773e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.147200000000000273e+02 -6.143999999999999773e+01 0.000000000000000000e+00
5.147799999999999727e+02 7.781999999999999318e+01 0.000000000000000000e+00
5.148400000000000318e+02 9.625000000000000000e+01 0.000000000000000000e+00
5.149099999999999682e+02 -1.842999999999999972e+01 0.000000000000000000e+00
5.149700000000000273e+02 -4.914999999999999858e+01 0.000000000000000000e+00
5.150399999999999636e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.151000000000000227e+02 6.554000000000000625e+01 0.000000000000000000e+00
5.151599999999999682e+02 8.192000000000000171e+01 0.000000000000000000e+00
5.152300000000000182e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.152899999999999636e+02 -2.662000000000000099e+01 0.000000000000000000e+00
5.153500000000000227e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.154199999999999591e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.154800000000000182e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.155399999999999636e+02 1.064899999999999949e+02 0.000000000000000000e+00
5.156100000000000136e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.156699999999999591e+02 -1.842999999999999972e+01 0.000000000000000000e+00
5.157400000000000091e+02 2.049999999999999822e+00 0.000000000000000000e+00
5.157999999999999545e+02 1.515500000000000114e+02 0.000000000000000000e+00
5.158600000000000136e+02 1.187800000000000011e+02 0.000000000000000000e+00
5.159299999999999500e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.159900000000000091e+02 1.310699999999999932e+02 0.000000000000000000e+00
